UserId,CommentId,PostId,PostTypeId,Tag,CreationDate
1688738,20927074,68476,null,null,2013-02-17T00:04:03.957
427155,117291823,68476,null,null,2021-02-24T04:36:48.723
32470,4103395,68489,null,null,2010-10-04T21:20:23.717
102182,5798837,68489,null,null,2011-03-02T05:21:05.410
8349,6513,68491,null,null,2008-09-16T01:56:37.650
8349,8176,68491,null,null,2008-09-16T17:41:59.687
4254283,89663304,71232,null,null,2018-07-15T03:42:32.410
149572,45962418,71236,null,null,2015-03-04T05:13:27.397
709223,48558110,71236,null,null,2015-05-14T00:06:42.603
209942,66642060,71236,null,null,2016-09-23T22:10:50.737
961546,70030500,71236,null,null,2017-01-01T04:09:18.907
89586,1465751,71247,null,null,2009-10-21T13:11:53.757
1968,7191,71250,null,null,2008-09-16T11:14:58.637
2139247,29808196,71251,null,null,2013-11-16T11:42:49.650
2111901,40374201,71251,null,null,2014-09-12T14:39:34.400
2264626,41341244,71251,null,null,2014-10-13T12:01:08.940
2111901,41341485,71251,null,null,2014-10-13T12:07:53.297
2130892,7181,71252,null,null,2008-09-16T11:11:39.593
null,10919520,71254,null,null,2012-01-06T16:57:11.307
1523322,54893106,71254,null,null,2015-11-05T23:25:13.877
10186,7279,71261,null,null,2008-09-16T12:14:19.210
1968,7184,71264,null,null,2008-09-16T11:13:36.237
2994,12325,71264,null,null,2008-09-17T23:26:04.780
11521,12975,71264,null,null,2008-09-18T05:23:49.837
72896,1056982,71276,null,null,2009-08-05T06:09:33.307
5744,1057535,71276,null,null,2009-08-05T09:08:13.117
89586,1465758,71276,null,null,2009-10-21T13:13:03.863
7473,20556,24302,2,ruby-on-rails,2008-09-20T16:03:42.050
7473,20556,24302,2,ruby,2008-09-20T16:03:42.050
7473,20556,24302,2,authentication,2008-09-20T16:03:42.050
41591,265159,24308,2,null,2009-01-14T15:59:13.893
58668,857930,24308,2,null,2009-06-25T22:15:22.280
1553,858274,24308,2,null,2009-06-26T00:38:10.293
null,2209134,24313,2,javascript,2010-02-12T08:58:40.577
null,2209134,24313,2,file,2010-02-12T08:58:40.577
null,2209134,24313,2,import,2010-02-12T08:58:40.577
null,2209134,24313,2,include,2010-02-12T08:58:40.577
1341,5534269,24313,2,javascript,2011-02-10T16:47:48.420
1341,5534269,24313,2,file,2011-02-10T16:47:48.420
1341,5534269,24313,2,import,2011-02-10T16:47:48.420
1341,5534269,24313,2,include,2011-02-10T16:47:48.420
446921,11681328,24313,2,javascript,2012-02-13T20:39:47.477
446921,11681328,24313,2,file,2012-02-13T20:39:47.477
446921,11681328,24313,2,import,2012-02-13T20:39:47.477
446921,11681328,24313,2,include,2012-02-13T20:39:47.477
1133102,11698151,24313,2,javascript,2012-02-14T14:53:10.883
1133102,11698151,24313,2,file,2012-02-14T14:53:10.883
1133102,11698151,24313,2,import,2012-02-14T14:53:10.883
1133102,11698151,24313,2,include,2012-02-14T14:53:10.883
962696,32855218,24313,2,javascript,2014-02-12T11:17:51.880
962696,32855218,24313,2,file,2014-02-12T11:17:51.880
962696,32855218,24313,2,import,2014-02-12T11:17:51.880
962696,32855218,24313,2,include,2014-02-12T11:17:51.880
1414,32868229,24313,2,javascript,2014-02-12T16:19:17.173
1414,32868229,24313,2,file,2014-02-12T16:19:17.173
1414,32868229,24313,2,import,2014-02-12T16:19:17.173
1414,32868229,24313,2,include,2014-02-12T16:19:17.173
1414,73917886,24313,2,javascript,2017-04-15T18:55:38.557
1414,73917886,24313,2,file,2017-04-15T18:55:38.557
1414,73917886,24313,2,import,2017-04-15T18:55:38.557
1414,73917886,24313,2,include,2017-04-15T18:55:38.557
791,69983,24320,2,null,2008-10-10T12:35:12.437
369,549136,24322,2,ruby,2009-04-10T13:19:15.920
369,549136,24322,2,shoes,2009-04-10T13:19:15.920
369,549136,24322,2,irc,2009-04-10T13:19:15.920
1337,5325,24331,2,null,2008-09-15T16:17:16.357
39946,430381,24331,2,null,2009-03-06T01:55:48.650
206730,4441938,24337,2,null,2010-11-08T09:49:20.297
1069083,56334421,24353,2,null,2015-12-15T18:11:05.947
791,69990,24361,2,null,2008-10-10T12:38:27.267
18914,95916,15766,null,null,2008-10-23T14:10:15.267
2377399,117286209,15767,null,null,2021-02-23T21:36:50.793
2377399,117286125,15778,null,null,2021-02-23T21:32:43.427
20310,63037,15786,null,null,2008-10-07T20:59:15.257
91,63228,15786,null,null,2008-10-07T22:34:59.433
170007,7853271,15816,null,null,2011-07-11T04:52:08.503
901641,39310455,15816,null,null,2014-08-11T01:39:13.623
170007,40590363,15816,null,null,2014-09-19T07:55:54.810
652904,7732804,15824,null,null,2011-07-03T02:35:29.067
49241,278548,15837,null,null,2009-01-19T22:28:15.840
141720,4905592,15837,null,null,2010-12-19T22:11:14.537
1839777,20477864,15838,null,null,2013-02-01T20:20:25.530
16391,277163,15839,null,null,2009-01-19T14:06:28.833
null,1698859,15839,null,null,2009-11-27T18:27:50.920
94302,2201836,15839,null,null,2010-02-11T13:26:32.580
88409,2870237,15839,null,null,2010-05-13T18:29:55.513
1627,2871960,15839,null,null,2010-05-13T22:24:24.413
78935,8861340,40495,null,null,2011-09-08T09:42:18.990
750495,23924344,40495,null,null,2013-05-19T15:32:45.247
3553087,114282119,40499,null,null,2020-11-01T15:52:57.083
2485825,117448511,40499,null,null,2021-03-02T07:28:46.783
984823,122401065,40499,null,null,2021-09-20T09:37:13.357
14346535,125551373,40499,null,null,2022-02-07T17:31:11.990
9437799,125761766,40499,null,null,2022-02-16T15:34:07.427
9437799,126194942,40501,null,null,2022-03-08T12:48:38.610
1525050,132311463,40514,null,null,2023-01-01T18:59:17.603
3150802,86696654,40520,null,null,2018-04-15T10:48:22.770
12383992,113395142,40523,null,null,2020-09-29T18:03:35.820
1289801,113867725,40523,null,null,2020-10-16T18:33:44.187
3230708,114157678,40523,null,null,2020-10-27T18:46:01.300
1889373,115670878,40523,null,null,2020-12-23T15:03:43.487
3230708,115752633,40523,null,null,2020-12-28T02:29:10.413
1889373,115754366,40523,null,null,2020-12-28T05:49:27.630
7012767,71665281,73639,null,null,2017-02-15T15:42:05.950
47161,1863957,73642,null,null,2009-12-23T12:03:05.857
8852,8219,73643,null,null,2008-09-16T18:03:27.937
1344,43249837,73649,null,null,2014-12-10T13:47:03.730
12677,43293004,73649,null,null,2014-12-11T14:49:41.437
12677,43293102,73649,null,null,2014-12-11T14:52:24.347
1344,43300691,73649,null,null,2014-12-11T18:19:34.620
1344,43300722,73649,null,null,2014-12-11T18:20:57.977
1344,43300881,73649,null,null,2014-12-11T18:26:15.083
12677,43339057,73649,null,null,2014-12-12T18:57:25.637
1178794,68991017,73649,null,null,2016-11-30T12:44:56.397
6723250,79581236,73649,null,null,2017-09-19T20:58:27.840
5836515,79981516,73649,null,null,2017-10-01T15:03:57.067
12677,80019036,73649,null,null,2017-10-02T19:15:47.247
8543,7891,73651,null,null,2008-09-16T15:38:03.137
3055,7893,73652,null,null,2008-09-16T15:38:43.773
12958,51505573,73652,null,null,2015-08-03T13:31:50.530
756246,56203881,73652,null,null,2015-12-11T18:21:48.317
37941,13735502,12277,2,null,2012-05-15T14:31:09.303
3680301,39253501,12277,2,null,2014-08-08T13:47:57.573
778859,70710078,12277,2,null,2017-01-20T08:38:22.240
767524,41675646,12283,2,null,2014-10-23T08:09:48.900
3585837,36038500,12301,2,null,2014-05-06T16:15:38.290
2424,38267051,12301,2,null,2014-07-10T15:34:45.340
2966288,134746311,12301,2,null,2023-06-06T15:10:16.050
905,6308768,12306,1,c#,2008-08-15T14:48:08.307
905,6308768,12306,1,serialization,2008-08-15T14:48:08.307
738999,70367793,12306,1,c#,2017-01-11T02:00:08.967
738999,70367793,12306,1,serialization,2017-01-11T02:00:08.967
265052,6065554,12310,2,null,2010-04-10T08:00:43.117
4916,169046,12313,2,msbuild,2008-12-01T15:58:50.990
4916,169046,12313,2,build-process,2008-12-01T15:58:50.990
4916,169046,12313,2,build-automation,2008-12-01T15:58:50.990
4916,169046,12313,2,nant,2008-12-01T15:58:50.990
44540,507146,12313,2,msbuild,2009-03-29T00:05:56.973
44540,507146,12313,2,build-process,2009-03-29T00:05:56.973
44540,507146,12313,2,build-automation,2009-03-29T00:05:56.973
44540,507146,12313,2,nant,2009-03-29T00:05:56.973
1208,508604,12313,2,msbuild,2009-03-29T21:04:46.103
1208,508604,12313,2,build-process,2009-03-29T21:04:46.103
1208,508604,12313,2,build-automation,2009-03-29T21:04:46.103
1208,508604,12313,2,nant,2009-03-29T21:04:46.103
347348,15204858,12313,2,msbuild,2012-07-16T15:25:32.890
347348,15204858,12313,2,build-process,2012-07-16T15:25:32.890
347348,15204858,12313,2,build-automation,2012-07-16T15:25:32.890
347348,15204858,12313,2,nant,2012-07-16T15:25:32.890
3043,6535560,46907,null,null,2008-09-05T21:22:47.080
1310,2485991,46908,null,null,2010-03-22T13:30:04.830
75863,2772937,46908,null,null,2010-04-30T10:34:19.627
829571,17274668,46908,null,null,2012-10-08T10:34:14.833
1048186,43069880,46908,null,null,2014-12-04T20:31:27.003
3752374,67294669,46908,null,null,2016-10-12T21:03:58.167
1755932,127339451,46908,null,null,2022-04-30T11:50:17.977
3475806,127897541,46908,null,null,2022-05-26T21:41:40.297
753136,135085543,46908,null,null,2023-07-05T07:38:49.193
76353,800141,46918,null,null,2009-06-13T19:52:36.570
536,800936,46918,null,null,2009-06-14T04:09:56.450
598943,5416661,46918,null,null,2011-02-02T08:20:42.843
239438,18219967,46918,null,null,2012-11-12T19:00:57.997
536,18220135,46918,null,null,2012-11-12T19:08:24.437
1430156,26941259,46920,null,null,2013-08-21T08:13:15.107
1334119,95014572,46920,null,null,2019-01-08T11:50:46.347
4069781,95733553,46920,null,null,2019-01-31T14:29:55.400
4069781,95733676,46920,null,null,2019-01-31T14:32:55.020
2988,9638,79337,null,null,2008-09-17T04:23:36.463
2988,10393,79337,null,null,2008-09-17T11:50:50.333
710,9473,79343,null,null,2008-09-17T03:02:16.940
14648,9447,79354,null,null,2008-09-17T02:44:46.870
6899,45584,79356,null,null,2008-09-30T13:21:32.593
1300,71195,79356,null,null,2008-10-10T20:43:41.750
52963,489002,79358,null,null,2009-03-23T22:24:18.363
31945,1873639,79358,null,null,2009-12-25T06:38:45.177
264047,2794750,79358,null,null,2010-05-04T02:45:58.487
893254,21558370,79358,null,null,2013-03-07T19:23:05.027
1133,9455,79372,null,null,2008-09-17T02:49:35.720
5903,9459,79372,null,null,2008-09-17T02:53:54.103
1133,11341,79372,null,null,2008-09-17T17:29:44.903
5903,9444,79376,null,null,2008-09-17T02:43:27.343
2029,217225,79376,null,null,2008-12-23T20:12:15.613
2199,9505,79393,null,null,2008-09-17T03:20:47.160
4154,9522,79393,null,null,2008-09-17T03:30:23.470
5190,10259,79393,null,null,2008-09-17T10:32:42.830
2199,12391,79393,null,null,2008-09-17T23:59:01.083
84074,70782439,52034,null,null,2017-01-22T22:57:03.893
3175,102887,52038,null,null,2008-10-27T07:36:15.600
4918,104422,52038,null,null,2008-10-27T21:14:40.643
3175,106584,52038,null,null,2008-10-28T19:05:47.470
4279,118820,52038,null,null,2008-11-04T12:15:54.997
4279,118825,52038,null,null,2008-11-04T12:16:45.027
4918,118937,52038,null,null,2008-11-04T13:09:28.787
4279,119164,52038,null,null,2008-11-04T16:02:48.533
4918,925,52039,null,null,2008-09-09T14:42:02.050
616486,7813746,52039,null,null,2011-07-08T00:21:08.150
1028958,13662674,52039,null,null,2012-05-11T18:23:48.883
4279,119596,52040,null,null,2008-11-04T18:56:32.160
241536,572472,52040,null,null,2009-04-17T14:28:34.740
109880,2297709,52040,null,null,2010-02-24T17:21:24.110
2257,929,52045,null,null,2008-09-09T14:43:33.920
1782,934,52045,null,null,2008-09-09T14:46:54.333
2257,937,52045,null,null,2008-09-09T14:50:41.577
1519251,20711114,52048,null,null,2013-02-09T17:08:28.563
4279,119150,52051,null,null,2008-11-04T15:56:12.150
60777,891331,52051,null,null,2009-07-03T09:03:10.847
21567,151710,52052,null,null,2008-11-21T10:48:52.537
2434,2193,52053,null,null,2008-09-11T11:12:53.143
2434,2195,52053,null,null,2008-09-11T11:13:48.290
5387,3055,52053,null,null,2008-09-12T05:45:26.603
456,8560224,52053,null,null,2011-08-21T14:05:04.967
5636313,123729755,52054,null,null,2021-11-16T17:47:09.993
5314,123757821,52054,null,null,2021-11-17T18:27:18.567
12892,10937,76989,null,null,2008-09-17T15:16:06.830
5625,3222139,76989,null,null,2010-06-28T22:06:32.423
6173,20012195,76989,null,null,2013-01-17T19:44:20.950
200987,32734106,76989,null,null,2014-02-09T10:05:46.653
944634,14422018,77005,null,null,2012-06-14T09:08:36.007
560814,15654678,77005,null,null,2012-08-02T20:01:17.470
17174,30906777,77005,null,null,2013-12-17T22:24:00.677
2539058,38505049,77005,null,null,2014-07-17T14:42:42.677
895245,72874594,77005,null,null,2017-03-19T12:00:07.323
651937,102065497,77005,null,null,2019-09-06T07:19:26.953
4561314,122338604,77005,null,null,2021-09-17T02:52:55.707
64376,6318063,77010,null,null,2011-04-05T17:59:34.753
1518588,31896496,77010,null,null,2014-01-17T11:56:41.120
1049096,34090744,77010,null,null,2014-03-15T04:14:38.763
1518588,34096523,77010,null,null,2014-03-15T11:15:08.670
6387170,68841017,77010,null,null,2016-11-25T17:51:58.963
3043,8730,77011,null,null,2008-09-16T21:06:25.703
617612,5926336,46926,null,null,2011-03-10T15:41:06.687
712526,57773526,46926,null,null,2016-01-26T20:41:34.823
4725,57775088,46926,null,null,2016-01-26T21:24:00.650
63550,84304266,46926,null,null,2018-02-06T22:36:54.530
536,764732,46927,null,null,2009-06-05T15:03:48.287
4729,139,46940,null,null,2008-09-07T17:16:28.403
327,394,46940,null,null,2008-09-08T17:01:25.670
4729,135,46946,null,null,2008-09-07T16:58:20.133
88656,3383323,46946,null,null,2010-07-17T06:36:10.950
3434,3390309,46946,null,null,2010-07-18T17:34:28.270
14750,22919,46956,null,null,2008-09-22T06:56:32.377
28022,86565,46963,null,null,2008-10-19T16:56:37.710
61714,1486760,46963,null,null,2009-10-25T00:09:29.400
536,764726,46970,null,null,2009-06-05T15:03:23.967
1456249,22526094,47000,null,null,2013-04-05T12:00:47.090
714112,100181598,47007,null,null,2019-06-28T22:31:30.317
674669,64678767,47012,null,null,2016-07-28T23:08:39.513
1970278,68823845,47012,null,null,2016-11-25T09:15:47.607
1879699,84109461,47012,null,null,2018-02-01T06:46:17.333
872616,94380644,47012,null,null,2018-12-13T14:51:14.127
739912,14043984,12314,2,c#,2012-05-29T08:46:26.260
739912,14043984,12314,2,serialization,2012-05-29T08:46:26.260
1688919,52296726,12314,2,c#,2015-08-25T14:12:26.877
1688919,52296726,12314,2,serialization,2015-08-25T14:12:26.877
48082,507101,12317,2,msbuild,2009-03-28T23:29:30.040
48082,507101,12317,2,build-process,2009-03-28T23:29:30.040
48082,507101,12317,2,build-automation,2009-03-28T23:29:30.040
48082,507101,12317,2,nant,2009-03-28T23:29:30.040
12958,981330,12317,2,msbuild,2009-07-21T22:26:02.767
12958,981330,12317,2,build-process,2009-07-21T22:26:02.767
12958,981330,12317,2,build-automation,2009-07-21T22:26:02.767
12958,981330,12317,2,nant,2009-07-21T22:26:02.767
397268,4014418,12342,2,c#,2010-09-24T16:26:08.253
397268,4014418,12342,2,serialization,2010-09-24T16:26:08.253
397268,4014464,12342,2,c#,2010-09-24T16:31:06.827
397268,4014464,12342,2,serialization,2010-09-24T16:31:06.827
256659,20139071,12342,2,c#,2013-01-22T13:25:03.123
256659,20139071,12342,2,serialization,2013-01-22T13:25:03.123
6760515,111070700,12342,2,c#,2020-07-09T06:51:15.670
6760515,111070700,12342,2,serialization,2020-07-09T06:51:15.670
508479,9252482,12349,2,php,2011-10-01T17:30:42.210
508479,9252482,12349,2,windows,2011-10-01T17:30:42.210
508479,9252482,12349,2,curl,2011-10-01T17:30:42.210
232947,56860306,12349,2,php,2016-01-01T17:52:41.183
232947,56860306,12349,2,windows,2016-01-01T17:52:41.183
232947,56860306,12349,2,curl,2016-01-01T17:52:41.183
2746541,74400570,12349,2,php,2017-04-28T09:58:58.547
2746541,74400570,12349,2,windows,2017-04-28T09:58:58.547
2746541,74400570,12349,2,curl,2017-04-28T09:58:58.547
3144642,109777475,12349,2,php,2020-05-28T15:32:07.443
3144642,109777475,12349,2,windows,2020-05-28T15:32:07.443
3144642,109777475,12349,2,curl,2020-05-28T15:32:07.443
4632265,137301453,12349,2,php,2024-01-25T18:23:20.050
4632265,137301453,12349,2,windows,2024-01-25T18:23:20.050
4632265,137301453,12349,2,curl,2024-01-25T18:23:20.050
10583,140424,12350,2,php,2008-11-15T10:27:54.923
10583,140424,12350,2,windows,2008-11-15T10:27:54.923
10583,140424,12350,2,curl,2008-11-15T10:27:54.923
3881189,78572253,12350,2,php,2017-08-22T00:29:00.917
3881189,78572253,12350,2,windows,2017-08-22T00:29:00.917
3881189,78572253,12350,2,curl,2017-08-22T00:29:00.917
268,10141,12367,2,c++,2008-09-17T09:20:11.070
268,10141,12367,2,winapi,2008-09-17T09:20:11.070
268,10141,12367,2,macos,2008-09-17T09:20:11.070
268,10141,12367,2,porting,2008-09-17T09:20:11.070
268,10141,12367,2,fopen,2008-09-17T09:20:11.070
268,284379,12367,2,c++,2009-01-21T17:37:14.787
268,284379,12367,2,winapi,2009-01-21T17:37:14.787
268,284379,12367,2,macos,2009-01-21T17:37:14.787
268,284379,12367,2,porting,2009-01-21T17:37:14.787
268,284379,12367,2,fopen,2009-01-21T17:37:14.787
225979,53257174,12394,2,.net,2015-09-22T01:12:53.190
225979,53257174,12394,2,memory,2015-09-22T01:12:53.190
225979,53257174,12394,2,dispose,2015-09-22T01:12:53.190
2377343,79899757,12394,2,.net,2017-09-28T15:01:11.357
2377343,79899757,12394,2,memory,2017-09-28T15:01:11.357
2377343,79899757,12394,2,dispose,2017-09-28T15:01:11.357
1195620,67987531,12403,2,sql,2016-11-01T19:20:26.783
1195620,67987531,12403,2,alias,2016-11-01T19:20:26.783
19733965,131636327,12403,2,sql,2022-11-25T14:22:05.773
19733965,131636327,12403,2,alias,2022-11-25T14:22:05.773
1262541,78020134,12405,2,.net,2017-08-06T08:15:31.623
1262541,78020134,12405,2,memory,2017-08-06T08:15:31.623
1262541,78020134,12405,2,dispose,2017-08-06T08:15:31.623
4154,12950,79393,null,null,2008-09-18T05:09:33.037
5190,14100,79393,null,null,2008-09-18T15:10:06.883
4154,20080,79393,null,null,2008-09-20T08:19:39.263
4154,9536,79395,null,null,2008-09-17T03:38:41.190
404566,10439477,79400,null,null,2011-12-09T13:26:23.970
965773,122099276,79405,null,null,2021-09-07T08:16:42.550
9345,9448,79415,null,null,2008-09-17T02:45:57.057
1539,9453,79415,null,null,2008-09-17T02:48:38.610
9345,9458,79415,null,null,2008-09-17T02:53:45.570
1639385,97001433,79415,null,null,2019-03-12T20:10:42.677
1274450,12888222,79420,null,null,2012-04-09T04:09:49.910
11911,10225,79423,null,null,2008-09-17T10:15:39.987
7724,453876,79423,null,null,2009-03-12T20:42:08.987
6144,2178930,79433,null,null,2010-02-08T20:15:02.777
1539,10391,79435,null,null,2008-09-17T11:50:28.930
14690,9527,79440,null,null,2008-09-17T03:33:42.400
5903,10960,79444,null,null,2008-09-17T15:22:10.140
1152057,47014608,79445,null,null,2008-09-20T18:31:01.790
8676,57093748,1242,null,null,2016-01-08T10:10:09.820
1399491,50763351,1243,null,null,2015-07-13T21:08:33.557
33080,3662891,1248,2,c#,2010-08-17T17:06:20.103
33080,3662891,1248,2,datetime,2010-08-17T17:06:20.103
33080,3662891,1248,2,time,2010-08-17T17:06:20.103
33080,3662891,1248,2,datediff,2010-08-17T17:06:20.103
33080,3662891,1248,2,relative-time-span,2010-08-17T17:06:20.103
26414,6641620,1248,2,c#,2011-04-26T15:56:40.060
26414,6641620,1248,2,datetime,2011-04-26T15:56:40.060
26414,6641620,1248,2,time,2011-04-26T15:56:40.060
26414,6641620,1248,2,datediff,2011-04-26T15:56:40.060
26414,6641620,1248,2,relative-time-span,2011-04-26T15:56:40.060
407054,7491667,1248,2,c#,2011-06-17T22:46:18.387
407054,7491667,1248,2,datetime,2011-06-17T22:46:18.387
407054,7491667,1248,2,time,2011-06-17T22:46:18.387
407054,7491667,1248,2,datediff,2011-06-17T22:46:18.387
407054,7491667,1248,2,relative-time-span,2011-06-17T22:46:18.387
534006,7752285,1248,2,c#,2011-07-04T18:06:52.710
534006,7752285,1248,2,datetime,2011-07-04T18:06:52.710
534006,7752285,1248,2,time,2011-07-04T18:06:52.710
534006,7752285,1248,2,datediff,2011-07-04T18:06:52.710
534006,7752285,1248,2,relative-time-span,2011-07-04T18:06:52.710
78830,9873997,1248,2,c#,2011-11-09T04:33:57.960
78830,9873997,1248,2,datetime,2011-11-09T04:33:57.960
78830,9873997,1248,2,time,2011-11-09T04:33:57.960
78830,9873997,1248,2,datediff,2011-11-09T04:33:57.960
78830,9873997,1248,2,relative-time-span,2011-11-09T04:33:57.960
14302,13925661,1248,2,c#,2012-05-23T14:31:17.027
14302,13925661,1248,2,datetime,2012-05-23T14:31:17.027
14302,13925661,1248,2,time,2012-05-23T14:31:17.027
14302,13925661,1248,2,datediff,2012-05-23T14:31:17.027
14302,13925661,1248,2,relative-time-span,2012-05-23T14:31:17.027
1406210,14352486,1248,2,c#,2012-06-11T20:28:00.750
1406210,14352486,1248,2,datetime,2012-06-11T20:28:00.750
1406210,14352486,1248,2,time,2012-06-11T20:28:00.750
1406210,14352486,1248,2,datediff,2012-06-11T20:28:00.750
1406210,14352486,1248,2,relative-time-span,2012-06-11T20:28:00.750
698,16309427,1248,2,c#,2012-08-29T16:21:40.450
698,16309427,1248,2,datetime,2012-08-29T16:21:40.450
698,16309427,1248,2,time,2012-08-29T16:21:40.450
698,16309427,1248,2,datediff,2012-08-29T16:21:40.450
698,16309427,1248,2,relative-time-span,2012-08-29T16:21:40.450
2138928,28124394,1248,2,c#,2013-09-26T15:47:05.563
2138928,28124394,1248,2,datetime,2013-09-26T15:47:05.563
2138928,28124394,1248,2,time,2013-09-26T15:47:05.563
2138928,28124394,1248,2,datediff,2013-09-26T15:47:05.563
2138928,28124394,1248,2,relative-time-span,2013-09-26T15:47:05.563
1394393,43167963,1248,2,c#,2014-12-08T12:19:26.990
1394393,43167963,1248,2,datetime,2014-12-08T12:19:26.990
1394393,43167963,1248,2,time,2014-12-08T12:19:26.990
1394393,43167963,1248,2,datediff,2014-12-08T12:19:26.990
1394393,43167963,1248,2,relative-time-span,2014-12-08T12:19:26.990
2707156,45234755,1248,2,c#,2015-02-11T12:04:30.480
2707156,45234755,1248,2,datetime,2015-02-11T12:04:30.480
2707156,45234755,1248,2,time,2015-02-11T12:04:30.480
2707156,45234755,1248,2,datediff,2015-02-11T12:04:30.480
2707156,45234755,1248,2,relative-time-span,2015-02-11T12:04:30.480
1768423,45772273,1248,2,c#,2015-02-26T14:23:53.780
1768423,45772273,1248,2,datetime,2015-02-26T14:23:53.780
1768423,45772273,1248,2,time,2015-02-26T14:23:53.780
1768423,45772273,1248,2,datediff,2015-02-26T14:23:53.780
1768423,45772273,1248,2,relative-time-span,2015-02-26T14:23:53.780
63202,47520218,1248,2,c#,2015-04-17T06:28:54.570
63202,47520218,1248,2,datetime,2015-04-17T06:28:54.570
63202,47520218,1248,2,time,2015-04-17T06:28:54.570
63202,47520218,1248,2,datediff,2015-04-17T06:28:54.570
63202,47520218,1248,2,relative-time-span,2015-04-17T06:28:54.570
6752288,86784184,1248,2,c#,2018-04-17T17:26:29.500
6752288,86784184,1248,2,datetime,2018-04-17T17:26:29.500
6752288,86784184,1248,2,time,2018-04-17T17:26:29.500
6752288,86784184,1248,2,datediff,2018-04-17T17:26:29.500
6752288,86784184,1248,2,relative-time-span,2018-04-17T17:26:29.500
601862,99609479,1248,2,c#,2019-06-09T01:40:08.840
601862,99609479,1248,2,datetime,2019-06-09T01:40:08.840
601862,99609479,1248,2,time,2019-06-09T01:40:08.840
601862,99609479,1248,2,datediff,2019-06-09T01:40:08.840
601862,99609479,1248,2,relative-time-span,2019-06-09T01:40:08.840
1580464,120587076,1248,2,c#,2021-07-02T18:41:24.127
1580464,120587076,1248,2,datetime,2021-07-02T18:41:24.127
1580464,120587076,1248,2,time,2021-07-02T18:41:24.127
1580464,120587076,1248,2,datediff,2021-07-02T18:41:24.127
1580464,120587076,1248,2,relative-time-span,2021-07-02T18:41:24.127
327,26767201,47018,null,null,2008-09-05T22:54:29.343
2102,10042914,47019,null,null,2008-09-05T22:58:25.790
36305,169672,47026,null,null,2008-12-01T20:52:43.160
337819,7323652,47030,null,null,2011-06-08T06:09:56.470
35306,278755,47040,null,null,2009-01-19T23:46:48.570
207717,2259345,47040,null,null,2010-02-19T07:33:53.023
3978,34120,47046,null,null,2008-09-25T16:48:07.393
596781,66545598,47066,null,null,2016-09-21T14:47:14.467
44743,469037,47067,null,null,2009-03-17T19:21:40.383
237880,4504537,47067,null,null,2010-11-13T05:14:31.173
282474,4683103,47067,null,null,2010-11-30T09:37:57.167
63550,128550335,47071,null,null,2022-06-27T21:52:16.520
63550,128550267,47073,null,null,2022-06-27T21:47:45.920
63550,128550284,47074,null,null,2022-06-27T21:48:48.313
1839777,20480961,47081,null,null,2013-02-01T22:17:07.517
275390,46535991,47084,null,null,2015-03-20T01:07:27.147
1071526,69767827,47084,null,null,2016-12-22T12:23:35.140
224132,61849291,47086,null,null,2016-05-11T07:57:39.217
240633,12243935,31083,null,null,2012-03-10T04:22:22.913
971592,52547958,31083,null,null,2015-09-01T16:45:13.530
432,58633455,31083,null,null,2016-02-17T22:20:20.287
188535,120152512,31083,null,null,2021-06-15T01:10:45.713
12838,4284828,31086,null,null,2010-10-22T20:03:07.240
492759,10036527,31086,null,null,2011-11-17T19:04:59.387
1147385,16791378,31086,null,null,2012-09-18T16:22:45.660
2084,16796492,31086,null,null,2012-09-18T20:12:58.963
1497470,49202617,31086,null,null,2015-06-01T04:58:29.893
945247,55409551,31086,null,null,2015-11-20T08:30:25.417
2977131,55926449,31086,null,null,2015-12-04T11:22:42.483
6083675,63962302,31097,null,null,2016-07-08T16:31:00.610
231929,91880606,31100,null,null,2018-09-23T19:05:20.537
14089,13207,31111,null,null,2008-09-18T08:22:25.710
1116,42546,31116,null,null,2008-09-29T11:17:12.120
29544,821819,31163,null,null,2009-06-18T14:10:32.387
2464815,109750643,31164,null,null,2020-05-27T21:29:31.960
254829,20322530,31170,null,null,2013-01-28T15:07:31.297
206730,15651379,37379,2,null,2012-08-02T17:51:45.653
3137484,41555915,37384,2,null,2014-10-20T02:54:31.473
52277,25985166,37385,2,wcf,2013-07-23T11:37:41.543
52277,25985166,37385,2,unit-testing,2013-07-23T11:37:41.543
3857,32432519,37389,2,msdn,2008-09-01T02:40:07.957
3857,32432519,37389,2,portability,2008-09-01T02:40:07.957
3857,32432519,37389,2,portable-applications,2008-09-01T02:40:07.957
3673,1520581,37390,2,null,2009-10-30T13:15:50.893
161,1521763,37390,2,null,2009-10-30T16:02:35.580
13744,196028,37394,2,oop,2008-12-14T15:05:49.407
3955,133524,37402,2,c++,2008-11-12T02:55:51.537
3955,133524,37402,2,visual-studio,2008-11-12T02:55:51.537
3955,133524,37402,2,linker,2008-11-12T02:55:51.537
3955,133528,37402,2,c++,2008-11-12T02:57:46.273
3955,133528,37402,2,visual-studio,2008-11-12T02:57:46.273
3955,133528,37402,2,linker,2008-11-12T02:57:46.273
301883,5586058,37402,2,c++,2011-02-14T23:35:48.557
301883,5586058,37402,2,visual-studio,2011-02-14T23:35:48.557
301883,5586058,37402,2,linker,2011-02-14T23:35:48.557
1021528,21308004,37402,2,c++,2013-02-28T14:07:03.140
1021528,21308004,37402,2,visual-studio,2013-02-28T14:07:03.140
