UserId,QuestionId,AcceptedAnswerId,CreationDate,Score,ViewCount,IsCommunityOwned,Tag,AnswerCount,CommentCount,FavouriteCount
2644,31834,null,2008-08-28T08:12:42.507,4,2992,false,blender,4,0,null
3360,31840,null,2008-08-28T08:20:44.047,151,85189,false,java,7,1,null
3360,31840,null,2008-08-28T08:20:44.047,151,85189,false,logging,7,1,null
3360,31840,null,2008-08-28T08:20:44.047,151,85189,false,log4j,7,1,null
3360,31840,null,2008-08-28T08:20:44.047,151,85189,false,java.util.logging,7,1,null
2964,31847,31858,2008-08-28T08:30:27.830,9,2808,false,xml,1,0,null
2964,31847,31858,2008-08-28T08:30:27.830,9,2808,false,xsd,1,0,null
2964,31847,31858,2008-08-28T08:30:27.830,9,2808,false,schema,1,0,null
3023,31849,32086,2008-08-28T08:34:09.087,3,10553,false,apache-flex,4,0,null
3023,31849,32086,2008-08-28T08:34:09.087,3,10553,false,air,4,0,null
1695,31854,null,2008-08-28T08:38:04.660,2,12297,false,.net,2,0,null
1695,31854,null,2008-08-28T08:38:04.660,2,12297,false,interop,2,0,null
1695,31854,null,2008-08-28T08:38:04.660,2,12297,false,marshalling,2,0,null
2452,31865,31896,2008-08-28T08:50:20.933,1,3265,false,security,3,2,null
2452,31865,31896,2008-08-28T08:50:20.933,1,3265,false,internet-explorer,3,2,null
2452,31865,31896,2008-08-28T08:50:20.933,1,3265,false,activex,3,2,null
2452,31865,31896,2008-08-28T08:50:20.933,1,3265,false,intranet,3,2,null
1104,9275,9325,2008-08-12T21:47:45.277,2,10120,false,sql-server,4,0,null
1104,9275,9325,2008-08-12T21:47:45.277,2,10120,false,visual-studio,4,0,null
1104,9275,9325,2008-08-12T21:47:45.277,2,10120,false,sql-server-2008,4,0,null
1104,9275,9325,2008-08-12T21:47:45.277,2,10120,false,reporting-services,4,0,null
1104,9275,9325,2008-08-12T21:47:45.277,2,10120,false,odbc,4,0,null
302,9279,9287,2008-08-12T21:56:10.050,45,42224,false,linux,18,2,null
302,9279,9287,2008-08-12T21:56:10.050,45,42224,false,macos,18,2,null
302,9279,9287,2008-08-12T21:56:10.050,45,42224,false,ssh,18,2,null
302,9279,9287,2008-08-12T21:56:10.050,45,42224,false,sftp,18,2,null
3333,36182,36397,2008-08-30T17:25:40.870,1,986,false,gis,2,0,null
3333,36182,36397,2008-08-30T17:25:40.870,1,986,false,postgis,2,0,null
2993,30342,31734,2008-08-27T14:49:44.747,2,568,false,jquery,1,0,null
2993,30342,31734,2008-08-27T14:49:44.747,2,568,false,ajax,1,0,null
3211,30346,30360,2008-08-27T14:50:58.643,4,1814,false,html,5,0,null
3211,30346,30360,2008-08-27T14:50:58.643,4,1814,false,css,5,0,null
3211,30346,30360,2008-08-27T14:50:58.643,4,1814,false,xhtml,5,0,null
3211,30346,30360,2008-08-27T14:50:58.643,4,1814,false,internet-explorer-6,5,0,null
486,10877,486662,2008-08-14T10:42:32.013,137,148615,false,html,17,1,null
486,10877,486662,2008-08-14T10:42:32.013,137,148615,false,css,17,1,null
486,10877,486662,2008-08-14T10:42:32.013,137,148615,false,html-lists,17,1,null
486,10877,486662,2008-08-14T10:42:32.013,137,148615,false,roman-numerals,17,1,null
1007,10880,10890,2008-08-14T10:42:59.627,39,23094,false,c++,5,0,null
1007,10880,10890,2008-08-14T10:42:59.627,39,23094,false,emacs,5,0,null
863,30354,30679,2008-08-27T14:54:52.423,10,21769,false,vb6,8,0,null
863,30354,30679,2008-08-27T14:54:52.423,10,21769,false,memory-leaks,8,0,null
1075,10891,10914,2008-08-14T11:05:21.743,4,3836,false,sql-server,1,2,null
1075,10891,10914,2008-08-14T11:05:21.743,4,3836,false,mfc,1,2,null
2289,36183,36191,2008-08-30T17:26:09.230,29,17575,false,javascript,4,0,null
2289,36183,36191,2008-08-30T17:26:09.230,29,17575,false,regex,4,0,null
3747,36186,619713,2008-08-30T17:31:20.030,10,18680,false,versioning,5,0,null
3747,36186,619713,2008-08-30T17:31:20.030,10,18680,false,photoshop,5,0,null
162,10898,21550,2008-08-14T11:18:39.113,5,2158,false,sql-server,3,0,null
162,10898,21550,2008-08-14T11:18:39.113,5,2158,false,db2,3,0,null
1169,10901,11004,2008-08-14T11:26:02.733,12,4251,false,c#,6,1,null
1169,10901,11004,2008-08-14T11:26:02.733,12,4251,false,c++,6,1,null
1169,10901,11004,2008-08-14T11:26:02.733,12,4251,false,winforms,6,1,null
1169,10901,11004,2008-08-14T11:26:02.733,12,4251,false,mfc,6,1,null
1169,10901,11004,2008-08-14T11:26:02.733,12,4251,false,user-interface,6,1,null
2328,30373,30420,2008-08-27T15:03:00.173,76,18681,true,c++,29,3,null
2328,30373,30420,2008-08-27T15:03:00.173,76,18681,true,stl,29,3,null
2349,30379,30394,2008-08-27T15:05:51.650,3,1559,false,iis,2,0,null
2349,30379,30394,2008-08-27T15:05:51.650,3,1559,false,replication,2,0,null
2349,30379,30394,2008-08-27T15:05:51.650,3,1559,false,webserver,2,0,null
905,10905,10907,2008-08-14T11:30:54.970,33,14418,false,c#,4,0,null
905,10905,10907,2008-08-14T11:30:54.970,33,14418,false,.net,4,0,null
905,10905,10907,2008-08-14T11:30:54.970,33,14418,false,winforms,4,0,null
1284,10915,11164,2008-08-14T11:56:29.550,3,14538,false,c#,6,0,null
1284,10915,11164,2008-08-14T11:56:29.550,3,14538,false,nhibernate,6,0,null
383,10919,10922,2008-08-14T12:07:27.750,8,2499,false,sql-server,2,0,null
383,10919,10922,2008-08-14T12:07:27.750,8,2499,false,fillfactor,2,0,null
1290,10926,null,2008-08-14T12:27:00.003,1,13359,false,apache-flex,4,0,null
1290,10926,null,2008-08-14T12:27:00.003,1,13359,false,actionscript-3,4,0,null
1290,10926,null,2008-08-14T12:27:00.003,1,13359,false,e4x,4,0,null
905,10933,10988,2008-08-14T12:37:21.013,10,4679,false,.net,6,0,null
905,10933,10988,2008-08-14T12:37:21.013,10,4679,false,asp.net,6,0,null
905,10933,10988,2008-08-14T12:37:21.013,10,4679,false,svn,6,0,null
1100,10935,10969,2008-08-14T12:41:43.190,0,666,false,exception,4,0,null
1100,10935,10969,2008-08-14T12:41:43.190,0,666,false,com,4,0,null
1100,10935,10969,2008-08-14T12:41:43.190,0,666,false,dll,4,0,null
1100,10935,10969,2008-08-14T12:41:43.190,0,666,false,trace,4,0,null
987,10949,null,2008-08-14T12:49:03.440,11,4534,false,c#,6,0,null
987,10949,null,2008-08-14T12:49:03.440,11,4534,false,.net,6,0,null
987,10949,null,2008-08-14T12:49:03.440,11,4534,false,unit-testing,6,0,null
96,10980,16662,2008-08-14T13:16:37.580,10,2201,false,java,3,0,null
96,10980,16662,2008-08-14T13:16:37.580,10,2201,false,.net,3,0,null
96,10980,16662,2008-08-14T13:16:37.580,10,2201,false,ikvm,3,0,null
96,10980,16662,2008-08-14T13:16:37.580,10,2201,false,gnu-classpath,3,0,null
1304,10985,11299,2008-08-14T13:19:08.073,32,10580,false,c++,9,2,null
1304,10985,11299,2008-08-14T13:19:08.073,32,10580,false,stack,9,2,null
1304,10985,11299,2008-08-14T13:19:08.073,32,10580,false,heap-memory,9,2,null
1153,10990,11005,2008-08-14T13:22:25.743,60,123060,false,php,8,0,null
1153,10990,11005,2008-08-14T13:22:25.743,60,123060,false,apache,8,0,null
1153,10990,11005,2008-08-14T13:22:25.743,60,123060,false,upload,8,0,null
1122,10999,11034,2008-08-14T13:27:40.523,5,1998,false,visual-studio,3,3,null
1122,10999,11034,2008-08-14T13:27:40.523,5,1998,false,tfs,3,3,null
287,27818,478654,2008-08-26T11:54:35.283,11,8944,false,dependencies,8,1,null
287,27818,478654,2008-08-26T11:54:35.283,11,8944,false,osgi,8,1,null
287,27818,478654,2008-08-26T11:54:35.283,11,8944,false,build,8,1,null
1344,13586,13605,2008-08-17T11:12:51.813,5,1166,false,performance,4,1,null
1344,13586,13605,2008-08-17T11:12:51.813,5,1166,false,language-agnostic,4,1,null
1344,13586,13605,2008-08-17T11:12:51.813,5,1166,false,language-features,4,1,null
1344,13586,13605,2008-08-17T11:12:51.813,5,1166,false,interpreted-language,4,1,null
91,13589,32081,2008-08-17T11:40:38.963,2,5723,false,asp.net,4,0,null
91,13589,32081,2008-08-17T11:40:38.963,2,5723,false,ajax,4,0,null
2470,30397,null,2008-08-27T15:11:38.733,7,13739,false,javascript,2,1,null
2470,30397,null,2008-08-27T15:11:38.733,7,13739,false,sharepoint,2,1,null
2470,30397,null,2008-08-27T15:11:38.733,7,13739,false,moss,2,1,null
2470,30397,null,2008-08-27T15:11:38.733,7,13739,false,document-library,2,1,null
305,46124,46126,2008-09-05T15:58:13.913,8,726,false,css,4,0,null
305,46124,46126,2008-09-05T15:58:13.913,8,726,false,browser,4,0,null
305,46124,46126,2008-09-05T15:58:13.913,8,726,false,conditional-statements,4,0,null
null,46125,46141,2008-09-05T15:58:16.550,39,26454,false,xml,3,0,null
null,46125,46141,2008-09-05T15:58:16.550,39,26454,false,xpath,3,0,null
1946,46130,47308,2008-09-05T16:01:35.887,5,386,false,c#,2,0,null
1946,46130,47308,2008-09-05T16:01:35.887,5,386,false,.net,2,0,null
1946,46130,47308,2008-09-05T16:01:35.887,5,386,false,linq,2,0,null
1946,46130,47308,2008-09-05T16:01:35.887,5,386,false,lambda,2,0,null
4231,46133,null,2008-09-05T16:03:46.537,2,765,false,pdf,3,0,null
4231,46133,null,2008-09-05T16:03:46.537,2,765,false,adobe-reader,3,0,null
1409,46136,46184,2008-09-05T16:04:36.580,6,1047,false,apache-flex,5,0,null
1409,46136,46184,2008-09-05T16:04:36.580,6,1047,false,flash,5,0,null
1409,46136,46184,2008-09-05T16:04:36.580,6,1047,false,actionscript-3,5,0,null
1409,46136,46184,2008-09-05T16:04:36.580,6,1047,false,porting,5,0,null
4792,46146,null,2008-09-05T16:08:18.727,7,21801,false,java,6,1,null
4792,46146,null,2008-09-05T16:08:18.727,7,21801,false,regex,6,1,null
1220,46147,46196,2008-09-05T16:08:19.007,5,3117,false,css,7,0,null
1220,46147,46196,2008-09-05T16:08:19.007,5,3117,false,safari,7,0,null
1220,46147,46196,2008-09-05T16:08:19.007,5,3117,false,google-chrome,7,0,null
1220,46147,46196,2008-09-05T16:08:19.007,5,3117,false,webkit,7,0,null
3381,46149,null,2008-09-05T16:08:51.767,1,303,false,build-process,3,0,null
3381,46149,null,2008-09-05T16:08:51.767,1,303,false,automation,3,0,null
3381,46149,null,2008-09-05T16:08:51.767,1,303,false,code-generation,3,0,null
3381,46149,null,2008-09-05T16:08:51.767,1,303,false,nant,3,0,null
4204,43243,null,2008-09-04T06:12:45.860,12,1922,false,asp.net-mvc,0,0,null
1865,43249,43767,2008-09-04T06:27:26.807,148,151983,false,sql-server,5,3,null
1865,43249,43767,2008-09-04T06:27:26.807,148,151983,false,t-sql,5,3,null
1865,43249,43767,2008-09-04T06:27:26.807,148,151983,false,stored-procedures,5,3,null
832,19454,19455,2008-08-21T07:49:56.083,18,4966,false,c#,5,0,null
832,19454,19455,2008-08-21T07:49:56.083,18,4966,false,xml,5,0,null
832,19454,19455,2008-08-21T07:49:56.083,18,4966,false,serialization,5,0,null
832,19454,19455,2008-08-21T07:49:56.083,18,4966,false,coding-style,5,0,null
832,19454,19455,2008-08-21T07:49:56.083,18,4966,false,.net-attributes,5,0,null
2627,24481,24501,2008-08-23T18:45:47.863,39,14201,false,database,6,3,null
2627,24481,24501,2008-08-23T18:45:47.863,39,14201,false,internationalization,6,3,null
2627,24481,24501,2008-08-23T18:45:47.863,39,14201,false,globalization,6,3,null
2627,24481,24501,2008-08-23T18:45:47.863,39,14201,false,street-address,6,3,null
2274,24495,24510,2008-08-23T18:59:43.647,4,3573,false,java,2,0,null
2274,24495,24510,2008-08-23T18:59:43.647,4,3573,false,struts,2,0,null
2274,24495,24510,2008-08-23T18:59:43.647,4,3573,false,velocity,2,0,null
2628,24496,24498,2008-08-23T19:01:06.890,34,8029,false,model-view-controller,10,0,null
2628,24496,24498,2008-08-23T19:01:06.890,34,8029,false,mvp,10,0,null
2628,24496,24498,2008-08-23T19:01:06.890,34,8029,false,passive-view,10,0,null
2628,24496,24498,2008-08-23T19:01:06.890,34,8029,false,architectural-patterns,10,0,null
1680,24506,24523,2008-08-23T19:06:17.063,6,5934,false,silverlight,1,0,null
83,120,null,2008-08-01T15:50:08.537,45,2175,false,sql,1,0,null
83,120,null,2008-08-01T15:50:08.537,45,2175,false,asp.net,1,0,null
83,120,null,2008-08-01T15:50:08.537,45,2175,false,xml,1,0,null
83,120,null,2008-08-01T15:50:08.537,45,2175,false,sitemap,1,0,null
78,123,183,2008-08-01T16:08:52.353,121,81172,false,java,16,8,null
78,123,183,2008-08-01T16:08:52.353,121,81172,false,xml,16,8,null
78,123,183,2008-08-01T16:08:52.353,121,81172,false,csv,16,8,null
78,123,183,2008-08-01T16:08:52.353,121,81172,false,data-conversion,16,8,null
58,126,127,2008-08-01T16:10:30.337,106,26730,false,java,18,1,null
58,126,127,2008-08-01T16:10:30.337,106,26730,false,php,18,1,null
58,126,127,2008-08-01T16:10:30.337,106,26730,false,oop,18,1,null
58,126,127,2008-08-01T16:10:30.337,106,26730,false,theory,18,1,null
920,16432,18342,2008-08-19T15:46:53.863,184,101454,true,c#,32,0,null
920,16432,18342,2008-08-19T15:46:53.863,184,101454,true,string,32,0,null
920,16432,18342,2008-08-19T15:46:53.863,184,101454,true,coding-style,32,0,null
920,16432,18342,2008-08-19T15:46:53.863,184,101454,true,string.format,32,0,null
277,16434,129435,2008-08-19T15:48:07.857,8,1779,false,testing,3,0,null
277,16434,129435,2008-08-19T15:48:07.857,8,1779,false,numerical,3,0,null
1936,16443,null,2008-08-19T15:51:34.057,9,22317,false,database,2,1,null
1936,16443,null,2008-08-19T15:51:34.057,9,22317,false,vb.net,2,1,null
1936,16443,null,2008-08-19T15:51:34.057,9,22317,false,visual-studio-2005,2,1,null
2646,36197,36253,2008-08-30T17:44:52.807,10,1307,false,c#,2,0,null
2646,36197,36253,2008-08-30T17:44:52.807,10,1307,false,asp.net-mvc,2,0,null
3027,30428,null,2008-08-27T15:21:31.830,7,3819,false,java,5,0,null
3027,30428,null,2008-08-27T15:21:31.830,7,3819,false,cluster-computing,5,0,null
3027,30428,null,2008-08-27T15:21:31.830,7,3819,false,terracotta,5,0,null
3027,30428,null,2008-08-27T15:21:31.830,7,3819,false,jgroups,5,0,null
2684,30430,30432,2008-08-27T15:22:52.590,8,742,false,c#,7,0,null
2684,30430,30432,2008-08-27T15:22:52.590,8,742,false,.net,7,0,null
2684,30430,30432,2008-08-27T15:22:52.590,8,742,false,visual-studio,7,0,null
2684,30430,30432,2008-08-27T15:22:52.590,8,742,false,.net-3.5,7,0,null
2684,30430,30432,2008-08-27T15:22:52.590,8,742,false,.net-2.0,7,0,null
1311,16447,16465,2008-08-19T15:53:19.373,4,19266,false,sql,3,0,null
1311,16447,16465,2008-08-19T15:53:19.373,4,19266,false,asp-classic,3,0,null
1311,16447,16465,2008-08-19T15:53:19.373,4,19266,false,vbscript,3,0,null
1311,16447,16465,2008-08-19T15:53:19.373,4,19266,false,sybase,3,0,null
1958,16451,711398,2008-08-19T15:54:59.153,23,14127,false,java,5,2,null
1958,16451,711398,2008-08-19T15:54:59.153,23,14127,false,.net,5,2,null
1958,16451,711398,2008-08-19T15:54:59.153,23,14127,false,apache-axis,5,2,null
1958,16451,711398,2008-08-19T15:54:59.153,23,14127,false,ws-security,5,2,null
1958,16451,711398,2008-08-19T15:54:59.153,23,14127,false,wse,5,2,null
666,16458,137090,2008-08-19T15:57:33.827,9,3444,false,javascript,5,0,null
666,16458,137090,2008-08-19T15:57:33.827,9,3444,false,jquery,5,0,null
666,16458,137090,2008-08-19T15:57:33.827,9,3444,false,sql,5,0,null
666,16458,137090,2008-08-19T15:57:33.827,9,3444,false,html,5,0,null
666,16458,137090,2008-08-19T15:57:33.827,9,3444,false,coldfusion,5,0,null
1801,16460,16500,2008-08-19T15:57:51.300,2,817,false,.net,6,0,null
4271,39824,39832,2008-09-02T15:38:09.637,8,3045,false,debugging,7,1,null
4271,39824,39832,2008-09-02T15:38:09.637,8,3045,false,exception,7,1,null
4271,39824,39832,2008-09-02T15:38:09.637,8,3045,false,ide,7,1,null
4271,39824,39832,2008-09-02T15:38:09.637,8,3045,false,try-catch,7,1,null
4269,39835,null,2008-09-02T15:41:53.887,0,515,false,indexing,1,0,null
4269,39835,null,2008-09-02T15:41:53.887,0,515,false,chm,1,0,null
null,16473,16484,2008-08-19T16:03:46.187,20,7241,false,memory-leaks,5,1,null
null,16473,16484,2008-08-19T16:03:46.187,20,7241,false,lambda,5,1,null
null,16473,16484,2008-08-19T16:03:46.187,20,7241,false,event-handling,5,1,null
164,16483,16534,2008-08-19T16:07:50.593,14,5405,false,firefox,2,0,null
164,16483,16534,2008-08-19T16:07:50.593,14,5405,false,https,2,0,null
3047,39843,40868,2008-09-02T15:45:03.550,10,16516,false,.net,5,0,null
3047,39843,40868,2008-09-02T15:45:03.550,10,16516,false,wpf,5,0,null
1892,39847,null,2008-09-02T15:46:39.193,2,312,false,python,4,0,null
1892,39847,null,2008-09-02T15:46:39.193,2,312,false,c,4,0,null
1892,39847,null,2008-09-02T15:46:39.193,2,312,false,cross-platform,4,0,null
1892,39847,null,2008-09-02T15:46:39.193,2,312,false,posix,4,0,null
1892,39847,null,2008-09-02T15:46:39.193,2,312,false,scripting,4,0,null
1950,33685,39161,2008-08-28T23:59:43.790,5,8682,false,sql-server,5,0,null
324,18505,18756,2008-08-20T18:22:55.320,7,5989,false,c#,4,0,null
324,18505,18756,2008-08-20T18:22:55.320,7,5989,false,.net,4,0,null
324,18505,18756,2008-08-20T18:22:55.320,7,5989,false,windows,4,0,null
324,18505,18756,2008-08-20T18:22:55.320,7,5989,false,winapi,4,0,null
916,18524,18529,2008-08-20T18:29:48.410,120,244643,false,java,22,0,null
916,18524,18529,2008-08-20T18:29:48.410,120,244643,false,string,22,0,null
916,18524,18529,2008-08-20T18:29:48.410,120,244643,false,collections,22,0,null
916,18524,18529,2008-08-20T18:29:48.410,120,244643,false,integer,22,0,null
3661,44999,45034,2008-09-04T23:57:24.647,1,797,false,c#,4,0,null
3661,44999,45034,2008-09-04T23:57:24.647,1,797,false,query-string,4,0,null
459,45002,71858,2008-09-04T23:59:24.533,5,1307,false,lucene,1,0,null
459,45002,71858,2008-09-04T23:59:24.533,5,1307,false,scoring,1,0,null
4640,45004,45008,2008-09-05T00:01:36.243,383,466406,false,css,10,6,null
4640,45004,45008,2008-09-05T00:01:36.243,383,466406,false,css-selectors,10,6,null
2638,31867,32062,2008-08-28T08:52:55.843,14,1970,false,c++,3,0,null
2638,31867,32062,2008-08-28T08:52:55.843,14,1970,false,oop,3,0,null
2638,31867,32062,2008-08-28T08:52:55.843,14,1970,false,inheritance,3,0,null
3362,31868,34274,2008-08-28T08:53:00.507,31,65878,false,sharepoint,7,0,null
3362,31868,34274,2008-08-28T08:53:00.507,31,65878,false,wss,7,0,null
1532,31870,31873,2008-08-28T08:55:34.697,68,65148,false,xslt,11,0,null
3263,31871,34373,2008-08-28T08:59:07.527,54,110779,false,c#,6,0,null
3263,31871,34373,2008-08-28T08:59:07.527,54,110779,false,multithreading,6,0,null
3263,31871,34373,2008-08-28T08:59:07.527,54,110779,false,sockets,6,0,null
3263,31871,34373,2008-08-28T08:59:07.527,54,110779,false,socketexception,6,0,null
3363,31875,31887,2008-08-28T09:03:09.827,536,465960,false,python,21,12,null
3363,31875,31887,2008-08-28T09:03:09.827,536,465960,false,design-patterns,21,12,null
3363,31875,31887,2008-08-28T09:03:09.827,536,465960,false,singleton,21,12,null
1536,13594,null,2008-08-17T12:02:23.600,4,6911,false,html,7,0,null
1536,13594,null,2008-08-17T12:02:23.600,4,6911,false,browser,7,0,null
1154,13599,13613,2008-08-17T12:24:21.840,27,8381,false,c#,8,0,null
1154,13599,13613,2008-08-17T12:24:21.840,27,8381,false,enums,8,0,null
1154,13599,13613,2008-08-17T12:24:21.840,27,8381,false,human-readable,8,0,null
3180,13607,13618,2008-08-17T12:50:15.000,1,1829,false,c++,9,0,null
3180,13607,13618,2008-08-17T12:50:15.000,1,1829,false,user-interface,9,0,null
3180,13607,13618,2008-08-17T12:50:15.000,1,1829,false,playstation-portable,9,0,null
1154,13615,4807469,2008-08-17T13:14:42.720,101,90158,false,c#,13,4,null
1154,13615,4807469,2008-08-17T13:14:42.720,101,90158,false,validation,13,4,null
1154,13615,4807469,2008-08-17T13:14:42.720,101,90158,false,enums,13,4,null
383,39855,1694704,2008-09-02T15:50:10.433,65,197099,false,xhtml,23,1,null
383,39855,1694704,2008-09-02T15:50:10.433,65,197099,false,embed,23,1,null
383,39855,1694704,2008-09-02T15:50:10.433,65,197099,false,powerpoint,23,1,null
1638,39856,39864,2008-09-02T15:51:51.787,0,7739,false,apache-flex,2,0,null
1638,39856,39864,2008-09-02T15:51:51.787,0,7739,false,actionscript-3,2,0,null
172,1836,1843,2008-08-05T02:51:37.420,41,17631,false,c#,6,4,null
172,1836,1843,2008-08-05T02:51:37.420,41,17631,false,winapi,6,4,null
172,1836,1843,2008-08-05T02:51:37.420,41,17631,false,mouse,6,4,null
36,1848,1856,2008-08-05T03:04:43.683,30,6130,false,c#,4,0,null
36,1848,1856,2008-08-05T03:04:43.683,30,6130,false,image,4,0,null
36,1848,1856,2008-08-05T03:04:43.683,30,6130,false,image-processing,4,0,null
36,1848,1856,2008-08-05T03:04:43.683,30,6130,false,artificial-intelligence,4,0,null
116,1854,1857,2008-08-05T03:23:18.917,953,520422,false,python,27,2,null
116,1854,1857,2008-08-05T03:23:18.917,953,520422,false,operating-system,27,2,null
116,1854,1857,2008-08-05T03:23:18.917,953,520422,false,cross-platform,27,2,null
116,1854,1857,2008-08-05T03:23:18.917,953,520422,false,platform-agnostic,27,2,null
242,1873,1886,2008-08-05T04:05:53.230,47,23470,false,asp.net,5,0,null
242,1873,1886,2008-08-05T04:05:53.230,47,23470,false,javascript,5,0,null
242,1873,1886,2008-08-05T04:05:53.230,47,23470,false,anchor,5,0,null
242,1873,1886,2008-08-05T04:05:53.230,47,23470,false,quotes,5,0,null
81,1898,null,2008-08-05T04:43:22.187,108,70612,false,c#,11,5,null
81,1898,null,2008-08-05T04:43:22.187,108,70612,false,vb.net,11,5,null
81,1898,null,2008-08-05T04:43:22.187,108,70612,false,file,11,5,null
81,1898,null,2008-08-05T04:43:22.187,108,70612,false,csv,11,5,null
81,1898,null,2008-08-05T04:43:22.187,108,70612,false,import,11,5,null
2108,34623,85788,2008-08-29T16:21:47.600,10,2221,false,openid,3,1,null
2108,34623,85788,2008-08-29T16:21:47.600,10,2221,false,redirect,3,1,null
2108,34623,85788,2008-08-29T16:21:47.600,10,2221,false,openid2,3,1,null
2948,43253,null,2008-09-04T06:38:32.770,15,14258,false,c++,8,0,null
2948,43253,null,2008-09-04T06:38:32.770,15,14258,false,exception,8,0,null
2948,43253,null,2008-09-04T06:38:32.770,15,14258,false,gcc,8,0,null
2948,43253,null,2008-09-04T06:38:32.770,15,14258,false,visual-c++,8,0,null
2948,43253,null,2008-09-04T06:38:32.770,15,14258,false,profiling,8,0,null
4021,43259,null,2008-09-04T06:55:16.507,2,1219,false,sql-server,5,0,null
4021,43259,null,2008-09-04T06:55:16.507,2,1219,false,database,5,0,null
4491,43267,null,2008-09-04T07:13:40.223,9,2893,true,windows,10,0,null
4491,43267,null,2008-09-04T07:13:40.223,9,2893,true,command-line,10,0,null
4491,43267,null,2008-09-04T07:13:40.223,9,2893,true,console,10,0,null
4491,43267,null,2008-09-04T07:13:40.223,9,2893,true,cmd,10,0,null
4489,43289,8808245,2008-09-04T07:33:25.387,652,433479,false,c#,28,3,null
4489,43289,8808245,2008-09-04T07:33:25.387,652,433479,false,.net,28,3,null
4489,43289,8808245,2008-09-04T07:33:25.387,652,433479,false,arrays,28,3,null
4489,43289,8808245,2008-09-04T07:33:25.387,652,433479,false,performance,28,3,null
4489,43289,8808245,2008-09-04T07:33:25.387,652,433479,false,j#,28,3,null
3355,43290,43312,2008-09-04T07:36:39.277,38,42175,false,python,4,0,null
3355,43290,43312,2008-09-04T07:36:39.277,38,42175,false,django,4,0,null
3355,43290,43312,2008-09-04T07:36:39.277,38,42175,false,url,4,0,null
3355,43290,43312,2008-09-04T07:36:39.277,38,42175,false,django-urls,4,0,null
115,43291,43295,2008-09-04T07:36:48.310,5,359,false,php,2,0,null
115,43291,43295,2008-09-04T07:36:48.310,5,359,false,variable-types,2,0,null
1030,11028,11044,2008-08-14T13:44:43.357,4,3086,false,sql,8,0,null
274,4661,4777,2008-08-07T12:51:38.910,16,1935,false,openid,6,0,null
null,4664,4672,2008-08-07T12:53:19.217,166,63962,false,c#,7,2,null
null,4664,4672,2008-08-07T12:53:19.217,166,63962,false,.net,7,2,null
null,4664,4672,2008-08-07T12:53:19.217,166,63962,false,namespaces,7,2,null
637,11043,11053,2008-08-14T13:53:33.467,46,40931,false,sql,17,1,null
637,11043,11053,2008-08-14T13:53:33.467,46,40931,false,alias,17,1,null
767,11045,12018,2008-08-14T13:54:43.947,80,166890,false,excel,9,0,null
767,11045,12018,2008-08-14T13:54:43.947,80,166890,false,vba,9,0,null
767,11045,12018,2008-08-14T13:54:43.947,80,166890,false,user-defined-functions,9,0,null
543,11055,11080,2008-08-14T13:57:20.227,4,453,false,database,5,0,null
543,11055,11080,2008-08-14T13:57:20.227,4,453,false,oracle,5,0,null
406,4665,4687,2008-08-07T12:54:51.057,7,824,false,windows,5,0,null
406,4665,4687,2008-08-07T12:54:51.057,7,824,false,testing,5,0,null
634,4670,null,2008-08-07T12:57:32.377,20,3167,false,version-control,8,1,null
634,4670,null,2008-08-07T12:57:32.377,20,3167,false,dvcs,8,1,null
912,11060,11074,2008-08-14T13:59:21.533,29,8403,false,c++,8,3,null
912,11060,11074,2008-08-14T13:59:21.533,29,8403,false,python,8,3,null
912,11060,11074,2008-08-14T13:59:21.533,29,8403,false,unit-testing,8,3,null
912,11060,11074,2008-08-14T13:59:21.533,29,8403,false,code-generation,8,3,null
912,11060,11074,2008-08-14T13:59:21.533,29,8403,false,swig,8,3,null
25,4677,5453,2008-08-07T13:00:07.690,11,1640,false,ruby,3,1,null
25,4677,5453,2008-08-07T13:00:07.690,11,1640,false,design-patterns,3,1,null
25,4677,5453,2008-08-07T13:00:07.690,11,1640,false,singleton,3,1,null
91,4684,4706,2008-08-07T13:05:38.040,21,3408,false,vmware,5,0,null
91,4684,4706,2008-08-07T13:05:38.040,21,3408,false,virtualization,5,0,null
1600,31882,31983,2008-08-28T09:08:43.730,7,3323,false,.net,8,0,null
1600,31882,31983,2008-08-28T09:08:43.730,7,3323,false,security,8,0,null
1600,31882,31983,2008-08-28T09:08:43.730,7,3323,false,obfuscation,8,0,null
3205,31885,31949,2008-08-28T09:09:58.983,13,13255,false,c#,4,0,null
3205,31885,31949,2008-08-28T09:09:58.983,13,13255,false,mysql,4,0,null
3205,31885,31949,2008-08-28T09:09:58.983,13,13255,false,visual-studio,4,0,null
3205,31885,31949,2008-08-28T09:09:58.983,13,13255,false,oracle,4,0,null
3205,31885,31949,2008-08-28T09:09:58.983,13,13255,false,sqlite,4,0,null
527,6467,3125174,2008-08-08T23:24:02.933,24,80147,false,unix,13,1,null
527,6467,3125174,2008-08-08T23:24:02.933,24,80147,false,shell,13,1,null
527,6467,3125174,2008-08-08T23:24:02.933,24,80147,false,date,13,1,null
527,6467,3125174,2008-08-08T23:24:02.933,24,80147,false,math,13,1,null
527,6467,3125174,2008-08-08T23:24:02.933,24,80147,false,scripting,13,1,null
527,6475,null,2008-08-08T23:46:31.357,3,1599,false,performance,6,0,null
